Año;CCAA;PIB_anual;PIB_capita;Renta media por persona (con alquiler imputado);Renta media por unidad de consumo;Renta media por unidad de consumo (con alquiler imputado);Renta neta media por persona;Total_paro;busquedas_running
2000;Andalucia;86.332;11.823;;;;;;
2000;Aragon;20.043;16.692;;;;;;
2000;Asturias;14.267;13.382;;;;;;
2000;Canarias;25.962;15.57;;;;;;
2000;Cantabria;7.945;14.891;;;;;;
2000;CastillaLeon;35.646;14.445;;;;;;
2000;CastillaLaMancha;21.714;12.431;;;;;;
2000;Catalunya;122.057;19.383;;;;;;
2000;Ceuta;1.017;14.35;;;;;;
2000;ComunidadValenciana;62.532;15.185;;;;;;
2000;Madrid;114.203;21.333;;;;;;
2000;Extremadura;10.745;10.145;;;;;;
2000;Galicia;33.391;12.372;;;;;;
2000;Baleares;16.493;20.03;;;;;;
2000;LaRioja;4.89;17.813;;;;;;
2000;Melilla;921.0;14.132;;;;;;
2000;Navarra;11.157;20.287;;;;;;
2000;PaisVasco;40.711;19.542;;;;;;
2000;Murcia;15.676;13.328;;;;;;
2001;Andalucia;93.964;12.799;;;;;;
2001;Aragon;21.935;18.231;;;;;;
2001;Asturias;15.253;14.34;;;;;;
2001;Canarias;27.237;16.143;;;;;;
2001;Cantabria;8.636;16.156;;;;;;
2001;CastillaLeon;37.94;15.429;;;;;;
2001;CastillaLaMancha;24.3;13.834;;;;;;
2001;Catalunya;132.816;20.979;;;;;;
2001;Ceuta;986.0;13.813;;;;;;
2001;ComunidadValenciana;68.573;16.521;;;;;;
2001;Madrid;123.638;22.875;;;;;;
2001;Extremadura;11.906;11.25;;;;;;
2001;Galicia;36.029;13.364;;;;;;
2001;Baleares;17.868;21.35;;;;;;
2001;LaRioja;5.273;19.093;;;;;;
2001;Melilla;907.0;13.708;;;;;;
2001;Navarra;12.052;21.747;;;;;;
2001;PaisVasco;43.515;20.895;;;;;;
2001;Murcia;17.524;14.704;;;;;;
2002;Andalucia;101.269;13.617;;;;;20.15;
2002;Andalucia;101.269;13.617;;;;;20.26;
2002;Andalucia;101.269;13.617;;;;;18.62;
2002;Andalucia;101.269;13.617;;;;;18.95;
2002;Aragon;23.733;19.492;;;;;6.54;
2002;Aragon;23.733;19.492;;;;;5.57;
2002;Aragon;23.733;19.492;;;;;5.86;
2002;Aragon;23.733;19.492;;;;;5.42;
2002;Asturias;16.132;15.188;;;;;10.12;
2002;Asturias;16.132;15.188;;;;;9.67;
2002;Asturias;16.132;15.188;;;;;10.28;
2002;Asturias;16.132;15.188;;;;;9.15;
2002;Canarias;29.102;16.815;;;;;11.32;
2002;Canarias;29.102;16.815;;;;;11.11;
2002;Canarias;29.102;16.815;;;;;11.33;
2002;Canarias;29.102;16.815;;;;;10.57;
2002;Cantabria;9.209;17.099;;;;;10.58;
2002;Cantabria;9.209;17.099;;;;;10.25;
2002;Cantabria;9.209;17.099;;;;;9.73;
2002;Cantabria;9.209;17.099;;;;;9.54;
2002;CastillaLeon;40.241;16.371;;;;;10.15;
2002;CastillaLeon;40.241;16.371;;;;;10.23;
2002;CastillaLeon;40.241;16.371;;;;;10.65;
2002;CastillaLeon;40.241;16.371;;;;;10.83;
2002;CastillaLaMancha;26.094;14.677;;;;;9.85;
2002;CastillaLaMancha;26.094;14.677;;;;;9.17;
2002;CastillaLaMancha;26.094;14.677;;;;;9.35;
2002;CastillaLaMancha;26.094;14.677;;;;;9.72;
2002;Catalunya;141.683;21.898;;;;;10.61;
2002;Catalunya;141.683;21.898;;;;;9.78;
2002;Catalunya;141.683;21.898;;;;;9.53;
2002;Catalunya;141.683;21.898;;;;;10.76;
2002;Ceuta;1.04;14.68;;;;;5.7;
2002;Ceuta;1.04;14.68;;;;;7.73;
2002;Ceuta;1.04;14.68;;;;;7.66;
2002;Ceuta;1.04;14.68;;;;;7.01;
2002;ComunidadValenciana;73.369;17.246;;;;;10.71;
2002;ComunidadValenciana;73.369;17.246;;;;;11.29;
2002;ComunidadValenciana;73.369;17.246;;;;;11.19;
2002;ComunidadValenciana;73.369;17.246;;;;;10.07;
2002;Madrid;132.945;23.904;;;;;6.99;
2002;Madrid;132.945;23.904;;;;;7.75;
2002;Madrid;132.945;23.904;;;;;6.96;
2002;Madrid;132.945;23.904;;;;;7.49;
2002;Extremadura;12.697;12.0;;;;;18.91;
2002;Extremadura;12.697;12.0;;;;;19.09;
2002;Extremadura;12.697;12.0;;;;;18.38;
2002;Extremadura;12.697;12.0;;;;;19.79;
2002;Galicia;38.441;14.24;;;;;11.89;
2002;Galicia;38.441;14.24;;;;;11.26;
2002;Galicia;38.441;14.24;;;;;12.05;
2002;Galicia;38.441;14.24;;;;;13.39;
2002;Baleares;18.912;21.837;;;;;8.69;
2002;Baleares;18.912;21.837;;;;;6.07;
2002;Baleares;18.912;21.837;;;;;6.74;
2002;Baleares;18.912;21.837;;;;;8.96;
2002;LaRioja;5.567;19.791;;;;;5.65;
2002;LaRioja;5.567;19.791;;;;;7.74;
2002;LaRioja;5.567;19.791;;;;;7.76;
2002;LaRioja;5.567;19.791;;;;;7.05;
2002;Melilla;948.0;14.478;;;;;3.57;
2002;Melilla;948.0;14.478;;;;;2.6;
2002;Melilla;948.0;14.478;;;;;0.41;
2002;Melilla;948.0;14.478;;;;;10.3;
2002;Navarra;12.848;22.841;;;;;5.58;
2002;Navarra;12.848;22.841;;;;;6.58;
2002;Navarra;12.848;22.841;;;;;5.15;
2002;Navarra;12.848;22.841;;;;;6.03;
2002;PaisVasco;45.891;21.985;;;;;9.64;
2002;PaisVasco;45.891;21.985;;;;;9.85;
2002;PaisVasco;45.891;21.985;;;;;9.19;
2002;PaisVasco;45.891;21.985;;;;;9.56;
2002;Murcia;19.016;15.531;;;;;11.45;
2002;Murcia;19.016;15.531;;;;;10.43;
2002;Murcia;19.016;15.531;;;;;11.15;
2002;Murcia;19.016;15.531;;;;;12.15;
2003;Andalucia;110.094;14.593;;;;;18.35;
2003;Andalucia;110.094;14.593;;;;;18.5;
2003;Andalucia;110.094;14.593;;;;;17.95;
2003;Andalucia;110.094;14.593;;;;;19.0;
2003;Aragon;25.329;20.57;;;;;6.53;
2003;Aragon;25.329;20.57;;;;;5.88;
2003;Aragon;25.329;20.57;;;;;6.74;
2003;Aragon;25.329;20.57;;;;;7.38;
2003;Asturias;17.036;16.039;;;;;10.14;
2003;Asturias;17.036;16.039;;;;;11.8;
2003;Asturias;17.036;16.039;;;;;10.82;
2003;Asturias;17.036;16.039;;;;;12.44;
2003;Canarias;31.105;17.48;;;;;12.04;
2003;Canarias;31.105;17.48;;;;;11.2;
2003;Canarias;31.105;17.48;;;;;11.43;
2003;Canarias;31.105;17.48;;;;;10.69;
2003;Cantabria;9.699;17.801;;;;;10.42;
2003;Cantabria;9.699;17.801;;;;;10.86;
2003;Cantabria;9.699;17.801;;;;;10.29;
2003;Cantabria;9.699;17.801;;;;;10.07;
2003;CastillaLeon;42.711;17.31;;;;;11.02;
2003;CastillaLeon;42.711;17.31;;;;;10.83;
2003;CastillaLeon;42.711;17.31;;;;;11.17;
2003;CastillaLeon;42.711;17.31;;;;;11.39;
2003;CastillaLaMancha;28.279;15.581;;;;;9.8;
2003;CastillaLaMancha;28.279;15.581;;;;;9.75;
2003;CastillaLaMancha;28.279;15.581;;;;;10.07;
2003;CastillaLaMancha;28.279;15.581;;;;;10.93;
2003;Catalunya;151.64;22.841;;;;;9.72;
2003;Catalunya;151.64;22.841;;;;;10.02;
2003;Catalunya;151.64;22.841;;;;;10.53;
2003;Catalunya;151.64;22.841;;;;;10.74;
2003;Ceuta;1.11;15.593;;;;;9.65;
2003;Ceuta;1.11;15.593;;;;;8.93;
2003;Ceuta;1.11;15.593;;;;;9.79;
2003;Ceuta;1.11;15.593;;;;;9.47;
2003;ComunidadValenciana;78.235;17.855;;;;;10.68;
2003;ComunidadValenciana;78.235;17.855;;;;;11.27;
2003;ComunidadValenciana;78.235;17.855;;;;;11.42;
2003;ComunidadValenciana;78.235;17.855;;;;;11.6;
2003;Madrid;142.555;24.973;;;;;7.16;
2003;Madrid;142.555;24.973;;;;;7.48;
2003;Madrid;142.555;24.973;;;;;7.06;
2003;Madrid;142.555;24.973;;;;;7.77;
2003;Extremadura;13.574;12.777;;;;;17.14;
2003;Extremadura;13.574;12.777;;;;;15.99;
2003;Extremadura;13.574;12.777;;;;;16.48;
2003;Extremadura;13.574;12.777;;;;;19.55;
2003;Galicia;41.14;15.196;;;;;13.46;
2003;Galicia;41.14;15.196;;;;;12.48;
2003;Galicia;41.14;15.196;;;;;11.88;
2003;Galicia;41.14;15.196;;;;;12.87;
2003;Baleares;19.868;22.109;;;;;10.01;
2003;Baleares;19.868;22.109;;;;;7.02;
2003;Baleares;19.868;22.109;;;;;9.39;
2003;Baleares;19.868;22.109;;;;;12.68;
2003;LaRioja;6.022;20.933;;;;;6.75;
2003;LaRioja;6.022;20.933;;;;;5.81;
2003;LaRioja;6.022;20.933;;;;;5.11;
2003;LaRioja;6.022;20.933;;;;;6.46;
2003;Melilla;1.012;15.57;;;;;19.88;
2003;Melilla;1.012;15.57;;;;;6.53;
2003;Melilla;1.012;15.57;;;;;5.06;
2003;Melilla;1.012;15.57;;;;;1.95;
2003;Navarra;13.652;23.848;;;;;6.16;
2003;Navarra;13.652;23.848;;;;;5.85;
2003;Navarra;13.652;23.848;;;;;5.49;
2003;Navarra;13.652;23.848;;;;;5.69;
2003;PaisVasco;48.404;23.079;;;;;9.93;
2003;PaisVasco;48.404;23.079;;;;;9.27;
2003;PaisVasco;48.404;23.079;;;;;9.19;
2003;PaisVasco;48.404;23.079;;;;;9.61;
2003;Murcia;20.645;16.376;;;;;10.76;
2003;Murcia;20.645;16.376;;;;;10.55;
2003;Murcia;20.645;16.376;;;;;9.8;
2003;Murcia;20.645;16.376;;;;;12.04;
2004;Andalucia;119.027;15.561;;;;;15.99;66.0
2004;Andalucia;119.027;15.561;;;;;17.47;66.0
2004;Andalucia;119.027;15.561;;;;;17.36;66.0
2004;Andalucia;119.027;15.561;;;;;17.15;66.0
2004;Aragon;26.976;21.676;;;;;5.56;
2004;Aragon;26.976;21.676;;;;;4.73;
2004;Aragon;26.976;21.676;;;;;5.52;
2004;Aragon;26.976;21.676;;;;;6.82;
2004;Asturias;18.115;17.055;;;;;10.24;
2004;Asturias;18.115;17.055;;;;;9.25;
2004;Asturias;18.115;17.055;;;;;10.34;
2004;Asturias;18.115;17.055;;;;;11.46;
2004;Canarias;32.847;17.98;;;;;10.75;
2004;Canarias;32.847;17.98;;;;;11.45;
2004;Canarias;32.847;17.98;;;;;12.7;
2004;Canarias;32.847;17.98;;;;;12.79;
2004;Cantabria;10.327;18.744;;;;;11.1;
2004;Cantabria;10.327;18.744;;;;;9.16;
2004;Cantabria;10.327;18.744;;;;;10.55;
2004;Cantabria;10.327;18.744;;;;;11.44;
2004;CastillaLeon;45.369;18.329;;;;;10.48;82.0
2004;CastillaLeon;45.369;18.329;;;;;9.77;82.0
2004;CastillaLeon;45.369;18.329;;;;;10.97;82.0
2004;CastillaLeon;45.369;18.329;;;;;11.61;82.0
2004;CastillaLaMancha;30.276;16.368;;;;;10.2;
2004;CastillaLaMancha;30.276;16.368;;;;;8.98;
2004;CastillaLaMancha;30.276;16.368;;;;;8.9;
2004;CastillaLaMancha;30.276;16.368;;;;;9.97;
2004;Catalunya;162.52;23.962;;;;;9.32;76.0
2004;Catalunya;162.52;23.962;;;;;9.44;76.0
2004;Catalunya;162.52;23.962;;;;;9.76;76.0
2004;Catalunya;162.52;23.962;;;;;10.37;76.0
2004;Ceuta;1.171;16.358;;;;;6.59;
2004;Ceuta;1.171;16.358;;;;;7.67;
2004;Ceuta;1.171;16.358;;;;;13.9;
2004;Ceuta;1.171;16.358;;;;;15.25;
2004;ComunidadValenciana;83.793;18.637;;;;;10.11;60.0
2004;ComunidadValenciana;83.793;18.637;;;;;11.19;60.0
2004;ComunidadValenciana;83.793;18.637;;;;;10.27;60.0
2004;ComunidadValenciana;83.793;18.637;;;;;10.26;60.0
2004;Madrid;153.297;26.394;;;;;6.95;66.0
2004;Madrid;153.297;26.394;;;;;6.49;66.0
2004;Madrid;153.297;26.394;;;;;6.86;66.0
2004;Madrid;153.297;26.394;;;;;6.65;66.0
2004;Extremadura;14.509;13.608;;;;;17.65;
2004;Extremadura;14.509;13.608;;;;;16.28;
2004;Extremadura;14.509;13.608;;;;;18.04;
2004;Extremadura;14.509;13.608;;;;;17.03;
2004;Galicia;44.25;16.304;;;;;12.47;100.0
2004;Galicia;44.25;16.304;;;;;12.93;100.0
2004;Galicia;44.25;16.304;;;;;14.13;100.0
2004;Galicia;44.25;16.304;;;;;14.62;100.0
2004;Baleares;21.229;22.975;;;;;8.09;
2004;Baleares;21.229;22.975;;;;;6.77;
2004;Baleares;21.229;22.975;;;;;9.06;
2004;Baleares;21.229;22.975;;;;;12.75;
2004;LaRioja;6.384;21.689;;;;;4.68;
2004;LaRioja;6.384;21.689;;;;;5.98;
2004;LaRioja;6.384;21.689;;;;;5.27;
2004;LaRioja;6.384;21.689;;;;;7.86;
2004;Melilla;1.076;16.65;;;;;12.49;
2004;Melilla;1.076;16.65;;;;;19.75;
2004;Melilla;1.076;16.65;;;;;17.34;
2004;Melilla;1.076;16.65;;;;;20.77;
2004;Navarra;14.55;25.096;;;;;5.14;
2004;Navarra;14.55;25.096;;;;;5.02;
2004;Navarra;14.55;25.096;;;;;5.45;
2004;Navarra;14.55;25.096;;;;;6.68;
2004;PaisVasco;51.495;24.431;;;;;9.26;68.0
2004;PaisVasco;51.495;24.431;;;;;9.71;68.0
2004;PaisVasco;51.495;24.431;;;;;9.6;68.0
2004;PaisVasco;51.495;24.431;;;;;10.7;68.0
2004;Murcia;22.159;17.152;;;;;9.96;
2004;Murcia;22.159;17.152;;;;;10.25;
2004;Murcia;22.159;17.152;;;;;10.91;
2004;Murcia;22.159;17.152;;;;;11.79;
2005;Andalucia;129.256;16.564;;;;;13.8;71.0
2005;Andalucia;129.256;16.564;;;;;13.5;71.0
2005;Andalucia;129.256;16.564;;;;;13.71;71.0
2005;Andalucia;129.256;16.564;;;;;14.29;71.0
2005;Aragon;28.982;22.932;;;;;5.76;
2005;Aragon;28.982;22.932;;;;;5.23;
2005;Aragon;28.982;22.932;;;;;6.43;
2005;Aragon;28.982;22.932;;;;;6.16;
2005;Asturias;19.638;18.482;;;;;9.3;
2005;Asturias;19.638;18.482;;;;;8.99;
2005;Asturias;19.638;18.482;;;;;10.68;
2005;Asturias;19.638;18.482;;;;;11.18;
2005;Canarias;35.104;18.708;;;;;10.88;88.0
2005;Canarias;35.104;18.708;;;;;11.03;88.0
2005;Canarias;35.104;18.708;;;;;12.18;88.0
2005;Canarias;35.104;18.708;;;;;12.74;88.0
2005;Cantabria;11.149;19.981;;;;;8.01;
2005;Cantabria;11.149;19.981;;;;;7.07;
2005;Cantabria;11.149;19.981;;;;;9.11;
2005;Cantabria;11.149;19.981;;;;;9.83;
2005;CastillaLeon;48.378;19.448;;;;;8.53;
2005;CastillaLeon;48.378;19.448;;;;;7.68;
2005;CastillaLeon;48.378;19.448;;;;;8.65;
2005;CastillaLeon;48.378;19.448;;;;;10.15;
2005;CastillaLaMancha;33.057;17.443;;;;;9.42;
2005;CastillaLaMancha;33.057;17.443;;;;;8.44;
2005;CastillaLaMancha;33.057;17.443;;;;;9.41;
2005;CastillaLaMancha;33.057;17.443;;;;;9.63;
2005;Catalunya;174.584;25.141;;;;;6.63;90.0
2005;Catalunya;174.584;25.141;;;;;6.13;90.0
2005;Catalunya;174.584;25.141;;;;;7.11;90.0
2005;Catalunya;174.584;25.141;;;;;7.79;90.0
2005;Ceuta;1.237;17.135;;;;;17.14;
2005;Ceuta;1.237;17.135;;;;;17.69;
2005;Ceuta;1.237;17.135;;;;;23.09;
2005;Ceuta;1.237;17.135;;;;;19.84;
2005;ComunidadValenciana;90.326;19.528;;;;;8.13;69.0
2005;ComunidadValenciana;90.326;19.528;;;;;7.88;69.0
2005;ComunidadValenciana;90.326;19.528;;;;;9.27;69.0
2005;ComunidadValenciana;90.326;19.528;;;;;10.24;69.0
2005;Madrid;165.662;28.02;;;;;5.9;62.0
2005;Madrid;165.662;28.02;;;;;6.22;62.0
2005;Madrid;165.662;28.02;;;;;6.96;62.0
2005;Madrid;165.662;28.02;;;;;8.26;62.0
2005;Extremadura;15.777;14.717;;;;;15.16;
2005;Extremadura;15.777;14.717;;;;;15.22;
2005;Extremadura;15.777;14.717;;;;;15.18;
2005;Extremadura;15.777;14.717;;;;;17.38;
2005;Galicia;47.955;17.605;;;;;9.14;95.0
2005;Galicia;47.955;17.605;;;;;8.59;95.0
2005;Galicia;47.955;17.605;;;;;11.03;95.0
2005;Galicia;47.955;17.605;;;;;10.79;95.0
2005;Baleares;22.962;24.054;;;;;7.5;
2005;Baleares;22.962;24.054;;;;;4.91;
2005;Baleares;22.962;24.054;;;;;6.06;
2005;Baleares;22.962;24.054;;;;;10.7;
2005;LaRioja;6.869;22.851;;;;;6.69;
2005;LaRioja;6.869;22.851;;;;;4.77;
2005;LaRioja;6.869;22.851;;;;;6.42;
2005;LaRioja;6.869;22.851;;;;;7.62;
2005;Melilla;1.145;17.256;;;;;12.33;
2005;Melilla;1.145;17.256;;;;;11.82;
2005;Melilla;1.145;17.256;;;;;15.64;
2005;Melilla;1.145;17.256;;;;;17.24;
2005;Navarra;15.63;26.586;;;;;5.92;
2005;Navarra;15.63;26.586;;;;;5.26;
2005;Navarra;15.63;26.586;;;;;5.27;
2005;Navarra;15.63;26.586;;;;;6.17;
2005;PaisVasco;55.364;26.103;;;;;6.45;100.0
2005;PaisVasco;55.364;26.103;;;;;7.49;100.0
2005;PaisVasco;55.364;26.103;;;;;7.7;100.0
2005;PaisVasco;55.364;26.103;;;;;8.01;100.0
2005;Murcia;24.272;18.178;;;;;7.43;
2005;Murcia;24.272;18.178;;;;;7.65;
2005;Murcia;24.272;18.178;;;;;8.06;
2005;Murcia;24.272;18.178;;;;;9.01;
2006;Andalucia;139.373;17.589;;;;;12.22;34.0
2006;Andalucia;139.373;17.589;;;;;12.43;34.0
2006;Andalucia;139.373;17.589;;;;;12.53;34.0
2006;Andalucia;139.373;17.589;;;;;13.31;34.0
2006;Aragon;31.412;24.484;;;;;4.99;46.0
2006;Aragon;31.412;24.484;;;;;5.08;46.0
2006;Aragon;31.412;24.484;;;;;5.75;46.0
2006;Aragon;31.412;24.484;;;;;6.29;46.0
2006;Asturias;21.339;20.059;;;;;9.09;48.0
2006;Asturias;21.339;20.059;;;;;9.41;48.0
2006;Asturias;21.339;20.059;;;;;8.09;48.0
2006;Asturias;21.339;20.059;;;;;10.06;48.0
2006;Canarias;37.446;19.484;;;;;11.37;28.0
2006;Canarias;37.446;19.484;;;;;11.81;28.0
2006;Canarias;37.446;19.484;;;;;11.27;28.0
2006;Canarias;37.446;19.484;;;;;12.03;28.0
2006;Cantabria;11.952;21.184;;;;;5.87;
2006;Cantabria;11.952;21.184;;;;;6.4;
2006;Cantabria;11.952;21.184;;;;;6.53;
2006;Cantabria;11.952;21.184;;;;;7.06;
2006;CastillaLeon;51.564;20.604;;;;;7.58;44.0
2006;CastillaLeon;51.564;20.604;;;;;7.52;44.0
2006;CastillaLeon;51.564;20.604;;;;;8.24;44.0
2006;CastillaLeon;51.564;20.604;;;;;9.14;44.0
2006;CastillaLaMancha;35.995;18.543;;;;;8.05;
2006;CastillaLaMancha;35.995;18.543;;;;;8.86;
2006;CastillaLaMancha;35.995;18.543;;;;;9.05;
2006;CastillaLaMancha;35.995;18.543;;;;;9.43;
2006;Catalunya;189.253;26.743;;;;;6.56;52.0
2006;Catalunya;189.253;26.743;;;;;6.17;52.0
2006;Catalunya;189.253;26.743;;;;;6.31;52.0
2006;Catalunya;189.253;26.743;;;;;6.93;52.0
2006;Ceuta;1.327;18.107;;;;;14.44;
2006;Ceuta;1.327;18.107;;;;;19.79;
2006;Ceuta;1.327;18.107;;;;;23.18;
2006;Ceuta;1.327;18.107;;;;;27.49;
2006;ComunidadValenciana;98.091;20.709;;;;;8.48;44.0
2006;ComunidadValenciana;98.091;20.709;;;;;8.27;44.0
2006;ComunidadValenciana;98.091;20.709;;;;;7.75;44.0
2006;ComunidadValenciana;98.091;20.709;;;;;8.84;44.0
2006;Madrid;180.932;30.136;;;;;6.46;38.0
2006;Madrid;180.932;30.136;;;;;5.97;38.0
2006;Madrid;180.932;30.136;;;;;6.91;38.0
2006;Madrid;180.932;30.136;;;;;5.87;38.0
2006;Extremadura;16.827;15.611;;;;;12.94;
2006;Extremadura;16.827;15.611;;;;;11.13;
2006;Extremadura;16.827;15.611;;;;;13.53;
2006;Extremadura;16.827;15.611;;;;;15.65;
2006;Galicia;51.96;19.01;;;;;7.88;34.0
2006;Galicia;51.96;19.01;;;;;7.17;34.0
2006;Galicia;51.96;19.01;;;;;8.45;34.0
2006;Galicia;51.96;19.01;;;;;9.91;34.0
2006;Baleares;24.935;25.259;;;;;6.34;
2006;Baleares;24.935;25.259;;;;;4.72;
2006;Baleares;24.935;25.259;;;;;6.53;
2006;Baleares;24.935;25.259;;;;;8.41;
2006;LaRioja;7.427;24.361;;;;;6.88;
2006;LaRioja;7.427;24.361;;;;;5.73;
2006;LaRioja;7.427;24.361;;;;;5.99;
2006;LaRioja;7.427;24.361;;;;;5.85;
2006;Melilla;1.227;18.066;;;;;9.86;
2006;Melilla;1.227;18.066;;;;;12.98;
2006;Melilla;1.227;18.066;;;;;14.65;
2006;Melilla;1.227;18.066;;;;;16.92;
2006;Navarra;16.772;28.111;;;;;4.59;
2006;Navarra;16.772;28.111;;;;;4.97;
2006;Navarra;16.772;28.111;;;;;5.69;
2006;Navarra;16.772;28.111;;;;;6.25;
2006;PaisVasco;59.872;28.055;;;;;6.92;31.0
2006;PaisVasco;59.872;28.055;;;;;6.69;31.0
2006;PaisVasco;59.872;28.055;;;;;7.25;31.0
2006;PaisVasco;59.872;28.055;;;;;7.8;31.0
2006;Murcia;26.356;19.274;;;;;7.85;100.0
2006;Murcia;26.356;19.274;;;;;7.88;100.0
2006;Murcia;26.356;19.274;;;;;8.03;100.0
2006;Murcia;26.356;19.274;;;;;7.75;100.0
2007;Andalucia;149.01;18.504;;;;;13.96;71.0
2007;Andalucia;149.01;18.504;;;;;12.57;71.0
2007;Andalucia;149.01;18.504;;;;;11.95;71.0
2007;Andalucia;149.01;18.504;;;;;12.52;71.0
2007;Aragon;34.149;26.08;;;;;5.12;63.0
2007;Aragon;34.149;26.08;;;;;4.98;63.0
2007;Aragon;34.149;26.08;;;;;5.36;63.0
2007;Aragon;34.149;26.08;;;;;5.76;63.0
2007;Asturias;22.874;21.416;;;;;8.0;95.0
2007;Asturias;22.874;21.416;;;;;7.13;95.0
2007;Asturias;22.874;21.416;;;;;9.1;95.0
2007;Asturias;22.874;21.416;;;;;9.44;95.0
2007;Canarias;39.902;20.276;;;;;10.89;51.0
2007;Canarias;39.902;20.276;;;;;10.8;51.0
2007;Canarias;39.902;20.276;;;;;9.87;51.0
2007;Canarias;39.902;20.276;;;;;10.25;51.0
2007;Cantabria;12.839;22.423;;;;;4.72;
2007;Cantabria;12.839;22.423;;;;;5.61;
2007;Cantabria;12.839;22.423;;;;;6.41;
2007;Cantabria;12.839;22.423;;;;;7.11;
2007;CastillaLeon;55.131;21.805;;;;;6.94;77.0
2007;CastillaLeon;55.131;21.805;;;;;7.0;77.0
2007;CastillaLeon;55.131;21.805;;;;;7.21;77.0
2007;CastillaLeon;55.131;21.805;;;;;7.38;77.0
2007;CastillaLaMancha;39.22;19.578;;;;;8.1;
2007;CastillaLaMancha;39.22;19.578;;;;;7.0;
2007;CastillaLaMancha;39.22;19.578;;;;;7.89;
2007;CastillaLaMancha;39.22;19.578;;;;;7.67;
2007;Catalunya;202.742;28.033;;;;;6.5;100.0
2007;Catalunya;202.742;28.033;;;;;6.69;100.0
2007;Catalunya;202.742;28.033;;;;;6.05;100.0
2007;Catalunya;202.742;28.033;;;;;6.65;100.0
2007;Ceuta;1.42;19.051;;;;;20.18;
2007;Ceuta;1.42;19.051;;;;;21.2;
2007;Ceuta;1.42;19.051;;;;;20.11;
2007;Ceuta;1.42;19.051;;;;;22.53;
2007;ComunidadValenciana;104.837;21.537;;;;;8.94;88.0
2007;ComunidadValenciana;104.837;21.537;;;;;8.71;88.0
2007;ComunidadValenciana;104.837;21.537;;;;;8.75;88.0
2007;ComunidadValenciana;104.837;21.537;;;;;8.54;88.0
2007;Madrid;194.151;31.555;;;;;6.4;92.0
2007;Madrid;194.151;31.555;;;;;5.97;92.0
2007;Madrid;194.151;31.555;;;;;6.17;92.0
2007;Madrid;194.151;31.555;;;;;6.43;92.0
2007;Extremadura;18.137;16.704;;;;;14.79;
2007;Extremadura;18.137;16.704;;;;;12.34;
2007;Extremadura;18.137;16.704;;;;;12.0;
2007;Extremadura;18.137;16.704;;;;;12.75;
2007;Galicia;56.006;20.387;;;;;7.46;71.0
2007;Galicia;56.006;20.387;;;;;6.63;71.0
2007;Galicia;56.006;20.387;;;;;7.5;71.0
2007;Galicia;56.006;20.387;;;;;8.72;71.0
2007;Baleares;26.749;26.092;;;;;9.35;
2007;Baleares;26.749;26.092;;;;;4.64;
2007;Baleares;26.749;26.092;;;;;5.55;
2007;Baleares;26.749;26.092;;;;;9.33;
2007;LaRioja;7.962;25.488;;;;;5.88;
2007;LaRioja;7.962;25.488;;;;;5.42;
2007;LaRioja;7.962;25.488;;;;;5.07;
2007;LaRioja;7.962;25.488;;;;;6.7;
2007;Melilla;1.296;18.495;;;;;17.43;
2007;Melilla;1.296;18.495;;;;;17.89;
2007;Melilla;1.296;18.495;;;;;21.7;
2007;Melilla;1.296;18.495;;;;;15.67;
2007;Navarra;17.87;29.307;;;;;4.28;
2007;Navarra;17.87;29.307;;;;;4.29;
2007;Navarra;17.87;29.307;;;;;5.18;
2007;Navarra;17.87;29.307;;;;;5.13;
2007;PaisVasco;63.89;29.7;;;;;5.9;77.0
2007;PaisVasco;63.89;29.7;;;;;6.16;77.0
2007;PaisVasco;63.89;29.7;;;;;6.19;77.0
2007;PaisVasco;63.89;29.7;;;;;6.64;77.0
2007;Murcia;28.418;20.228;;;;;8.25;
2007;Murcia;28.418;20.228;;;;;8.21;
2007;Murcia;28.418;20.228;;;;;6.49;
2007;Murcia;28.418;20.228;;;;;7.21;
2008;Andalucia;152.247;18.638;10.459;13.859;15.967;9.007;21.66;69.0
2008;Andalucia;152.247;18.638;10.459;13.859;15.967;9.007;18.21;69.0
2008;Andalucia;152.247;18.638;10.459;13.859;15.967;9.007;16.16;69.0
2008;Andalucia;152.247;18.638;10.459;13.859;15.967;9.007;14.78;69.0
2008;Aragon;35.44;26.519;12.937;17.107;19.144;11.485;9.71;60.0
2008;Aragon;35.44;26.519;12.937;17.107;19.144;11.485;6.41;60.0
2008;Aragon;35.44;26.519;12.937;17.107;19.144;11.485;6.93;60.0
2008;Aragon;35.44;26.519;12.937;17.107;19.144;11.485;6.09;60.0
2008;Asturias;23.614;21.987;13.531;17.383;19.679;11.88;10.0;82.0
2008;Asturias;23.614;21.987;13.531;17.383;19.679;11.88;7.6;82.0
2008;Asturias;23.614;21.987;13.531;17.383;19.679;11.88;7.84;82.0
2008;Asturias;23.614;21.987;13.531;17.383;19.679;11.88;8.56;82.0
2008;Canarias;41.156;20.476;10.333;13.418;15.474;8.902;20.99;65.0
2008;Canarias;41.156;20.476;10.333;13.418;15.474;8.902;17.36;65.0
2008;Canarias;41.156;20.476;10.333;13.418;15.474;8.902;15.93;65.0
2008;Canarias;41.156;20.476;10.333;13.418;15.474;8.902;14.66;65.0
2008;Cantabria;13.281;22.852;12.728;16.727;18.845;11.232;8.81;
